dataset_name,before_fix_global_accuracy,new_global_accuracy,user_input_size,repair_time,min_non_abstain_thresh,random_state,confirm_prev_rate,complain_fix_rate,global_accuracy_on_valid_data,new_global_accuracy_on_valid,valid_global_data_size,new_valid_global_data_size,runtimes,optimal_objective_value,avg_tree_depth,tree_cnt_after_fix,avg_tree_size,runtime_total,lf_acc_thresh,instance_acc_thresh
agnews,0.5437,0.6035333333333334,20,1.2704277038574219,0.8,13,0.8,0.9,0.8099612672559341,0.6035333333333334,40276,60000,"{'snorkel_first_run': 18.420902729034424, 'snorkel_run_after_fix': 36.18597340583801, 'solver_runtime': 0.7320201396942139, 'repair_time': 1.2704277038574219}",137.0,7.111111111111111,9,13.666666666666666,56.60932397842407,0.7,0.8
agnews,0.5437,0.5629,20,0.9918849468231201,0.8,14,1.0,0.9,0.8099612672559341,0.5629,40276,60000,"{'snorkel_first_run': 17.04806113243103, 'snorkel_run_after_fix': 32.39617156982422, 'solver_runtime': 0.7685976028442383, 'repair_time': 0.9918849468231201}",131.0,6.444444444444445,9,13.0,51.20471525192261,0.7,0.8
agnews,0.5437,0.5107833333333334,20,0.9436445236206055,0.8,15,0.9,0.9,0.8099612672559341,0.5107833333333334,40276,60000,"{'snorkel_first_run': 17.248537302017212, 'snorkel_run_after_fix': 34.61248588562012, 'solver_runtime': 0.7987840175628662, 'repair_time': 0.9436445236206055}",133.0,6.666666666666667,9,14.555555555555555,53.6034517288208,0.7,0.8
agnews,0.5437,0.64855,40,5.543812990188599,0.8,1,1.0,1.0,0.8099612672559341,0.64855,40276,60000,"{'snorkel_first_run': 23.576181411743164, 'snorkel_run_after_fix': 50.217703342437744, 'solver_runtime': 1.4158709049224854, 'repair_time': 5.543812990188599}",257.0,9.0,9,20.77777777777778,80.75356864929199,0.7,0.8
agnews,0.5437,0.5816,40,7.733010292053223,0.8,2,1.0,0.95,0.8099612672559341,0.5816,40276,60000,"{'snorkel_first_run': 17.881889820098877, 'snorkel_run_after_fix': 59.81492853164673, 'solver_runtime': 1.5972869396209717, 'repair_time': 7.733010292053223}",254.0,9.444444444444445,9,21.22222222222222,87.0271155834198,0.7,0.8
agnews,0.5437,0.6575333333333333,40,5.793734550476074,0.8,3,1.0,1.0,0.8099612672559341,0.6575333333333333,40276,60000,"{'snorkel_first_run': 17.653141021728516, 'snorkel_run_after_fix': 46.352476835250854, 'solver_runtime': 1.638627052307129, 'repair_time': 5.793734550476074}",262.0,9.666666666666666,9,21.88888888888889,71.43797945976257,0.7,0.8
agnews,0.5437,0.6297833333333334,40,5.508772850036621,0.8,4,0.95,1.0,0.8099612672559341,0.6297833333333334,40276,60000,"{'snorkel_first_run': 18.27227759361267, 'snorkel_run_after_fix': 47.09611892700195, 'solver_runtime': 1.6501538753509521, 'repair_time': 5.508772850036621}",256.0,7.333333333333333,9,14.555555555555555,72.5273232460022,0.7,0.8
agnews,0.5437,0.6221166666666667,40,5.365118741989136,0.8,5,1.0,1.0,0.8099612672559341,0.6221166666666667,40276,60000,"{'snorkel_first_run': 17.290926456451416, 'snorkel_run_after_fix': 43.3761773109436, 'solver_runtime': 1.6475729942321777, 'repair_time': 5.365118741989136}",265.0,9.444444444444445,9,21.22222222222222,67.67979550361633,0.7,0.8
agnews,0.5437,0.6375666666666666,40,13.619638681411743,0.8,6,1.0,1.0,0.8099612672559341,0.6375666666666666,40276,60000,"{'snorkel_first_run': 149.00882148742676, 'snorkel_run_after_fix': 221.03956580162048, 'solver_runtime': 2.3418946266174316, 'repair_time': 13.619638681411743}",264.0,9.222222222222221,9,21.0,386.0099205970764,0.7,0.8
agnews,0.5437,0.5775666666666667,40,10.385576009750366,0.8,7,1.0,1.0,0.8099612672559341,0.5775666666666667,40276,60000,"{'snorkel_first_run': 163.38500332832336, 'snorkel_run_after_fix': 217.8253571987152, 'solver_runtime': 3.446528911590576, 'repair_time': 10.385576009750366}",259.0,9.222222222222221,9,21.0,395.0424654483795,0.7,0.8
agnews,0.5437,0.7028333333333333,40,5.882897138595581,0.8,11,1.0,1.0,0.8099612672559341,0.7028333333333333,40276,60000,"{'snorkel_first_run': 17.106882095336914, 'snorkel_run_after_fix': 45.71952986717224, 'solver_runtime': 1.4138047695159912, 'repair_time': 5.882897138595581}",262.0,9.666666666666666,9,22.11111111111111,70.12311387062073,0.7,0.8
agnews,0.5437,0.6612833333333333,40,5.028382778167725,0.8,12,0.9,1.0,0.8099612672559341,0.6612833333333333,40276,60000,"{'snorkel_first_run': 23.82436990737915, 'snorkel_run_after_fix': 41.067631244659424, 'solver_runtime': 1.504882574081421, 'repair_time': 5.028382778167725}",265.0,7.888888888888889,9,18.555555555555557,71.42526650428772,0.7,0.8
agnews,0.5437,0.6697833333333333,40,7.789999485015869,0.8,13,0.9,0.85,0.8099612672559341,0.6697833333333333,40276,60000,"{'snorkel_first_run': 16.806668043136597, 'snorkel_run_after_fix': 49.49746370315552, 'solver_runtime': 1.6277081966400146, 'repair_time': 7.789999485015869}",267.0,10.444444444444445,9,21.22222222222222,75.721839427948,0.7,0.8
agnews,0.5437,0.6488833333333334,40,8.700911045074463,0.8,14,1.0,0.9,0.8099612672559341,0.6488833333333334,40276,60000,"{'snorkel_first_run': 17.39507555961609, 'snorkel_run_after_fix': 42.990017890930176, 'solver_runtime': 1.5856542587280273, 'repair_time': 8.700911045074463}",264.0,8.777777777777779,9,20.333333333333332,70.67165875434875,0.7,0.8
agnews,0.5437,0.5710166666666666,40,6.393090009689331,0.8,15,0.95,1.0,0.8099612672559341,0.5710166666666666,40276,60000,"{'snorkel_first_run': 23.92325735092163, 'snorkel_run_after_fix': 47.82423543930054, 'solver_runtime': 1.5836498737335205, 'repair_time': 6.393090009689331}",264.0,10.444444444444445,9,22.77777777777778,79.72423267364502,0.7,0.8
agnews,0.5437,0.6686833333333333,80,24.893205881118774,0.8,1,1.0,1.0,0.8099612672559341,0.6686833333333333,40276,60000,"{'snorkel_first_run': 17.463440656661987, 'snorkel_run_after_fix': 52.23187613487244, 'solver_runtime': 2.769960403442383, 'repair_time': 24.893205881118774}",517.0,12.11111111111111,9,37.22222222222222,97.35848307609558,0.7,0.8
agnews,0.5437,0.6686833333333333,80,24.203267574310303,0.8,1,1.0,1.0,0.8099612672559341,0.6686833333333333,40276,60000,"{'snorkel_first_run': 16.68862223625183, 'snorkel_run_after_fix': 50.09469199180603, 'solver_runtime': 2.7751119136810303, 'repair_time': 24.203267574310303}",517.0,12.11111111111111,9,37.22222222222222,93.7616937160492,0.7,0.8
agnews,0.5437,0.6686833333333333,80,24.892990350723267,0.8,1,1.0,1.0,0.8099612672559341,0.6686833333333333,40276,60000,"{'snorkel_first_run': 17.08480668067932, 'snorkel_run_after_fix': 65.51367163658142, 'solver_runtime': 2.784787178039551, 'repair_time': 24.892990350723267}",517.0,12.11111111111111,9,37.22222222222222,110.27625584602356,0.7,0.8
agnews,0.5437,0.6272166666666666,80,29.679768085479736,0.8,2,1.0,0.95,0.8099612672559341,0.6272166666666666,40276,60000,"{'snorkel_first_run': 23.35596203804016, 'snorkel_run_after_fix': 74.40364837646484, 'solver_runtime': 4.141069650650024, 'repair_time': 29.679768085479736}",507.0,12.666666666666666,9,31.0,131.58044815063477,0.7,0.8
agnews,0.5437,0.6272166666666666,80,29.504590272903442,0.8,2,1.0,0.95,0.8099612672559341,0.6272166666666666,40276,60000,"{'snorkel_first_run': 17.005860805511475, 'snorkel_run_after_fix': 55.1081817150116, 'solver_runtime': 4.103417873382568, 'repair_time': 29.504590272903442}",507.0,12.666666666666666,9,31.0,105.72205066680908,0.7,0.8
agnews,0.5437,0.7019,80,31.498363494873047,0.8,3,1.0,1.0,0.8099612672559341,0.7019,40276,60000,"{'snorkel_first_run': 16.99158477783203, 'snorkel_run_after_fix': 56.55578923225403, 'solver_runtime': 3.853394031524658, 'repair_time': 31.498363494873047}",520.0,13.555555555555555,9,35.0,108.89913153648376,0.7,0.8
agnews,0.5437,0.6489833333333334,80,85.9816427230835,0.8,4,1.0,0.975,0.8099612672559341,0.6489833333333334,40276,60000,"{'snorkel_first_run': 138.31958651542664, 'snorkel_run_after_fix': 235.71630716323853, 'solver_runtime': 4.619430303573608, 'repair_time': 85.9816427230835}",521.0,12.555555555555555,9,29.666666666666668,464.63696670532227,0.7,0.8
agnews,0.5437,0.6748166666666666,80,61.78807759284973,0.8,5,1.0,1.0,0.8099612672559341,0.6748166666666666,40276,60000,"{'snorkel_first_run': 135.9593062400818, 'snorkel_run_after_fix': 218.1853528022766, 'solver_runtime': 4.682047128677368, 'repair_time': 61.78807759284973}",528.0,13.444444444444445,9,37.666666666666664,420.6147837638855,0.7,0.8
agnews,0.5437,0.6600333333333334,80,94.50042986869812,0.8,6,1.0,1.0,0.8099612672559341,0.6600333333333334,40276,60000,"{'snorkel_first_run': 221.80108428001404, 'snorkel_run_after_fix': 382.246826171875, 'solver_runtime': 7.069828748703003, 'repair_time': 94.50042986869812}",530.0,13.333333333333334,9,35.22222222222222,705.6181690692902,0.7,0.8
agnews,0.5437,0.6984833333333333,80,28.224159002304077,0.8,11,1.0,1.0,0.8099612672559341,0.6984833333333333,40276,60000,"{'snorkel_first_run': 17.58401870727539, 'snorkel_run_after_fix': 54.038813829422, 'solver_runtime': 3.896347761154175, 'repair_time': 28.224159002304077}",517.0,13.777777777777779,9,35.0,103.74333930015564,0.7,0.8
agnews,0.5437,0.668,80,30.759846210479736,0.8,12,1.0,1.0,0.8099612672559341,0.668,40276,60000,"{'snorkel_first_run': 17.56053590774536, 'snorkel_run_after_fix': 59.74255061149597, 'solver_runtime': 3.089299201965332, 'repair_time': 30.759846210479736}",523.0,14.444444444444445,9,38.55555555555556,111.1522319316864,0.7,0.8
agnews,0.5437,0.6395833333333333,80,40.437559843063354,0.8,13,0.95,0.85,0.8099612672559341,0.6395833333333333,40276,60000,"{'snorkel_first_run': 16.941474199295044, 'snorkel_run_after_fix': 70.56253027915955, 'solver_runtime': 3.855180501937866, 'repair_time': 40.437559843063354}",529.0,15.777777777777779,9,36.333333333333336,131.7967448234558,0.7,0.8
agnews,0.5437,0.6754833333333333,80,62.45952224731445,0.8,14,1.0,1.0,0.8099612672559341,0.6754833333333333,40276,60000,"{'snorkel_first_run': 151.16868209838867, 'snorkel_run_after_fix': 237.71281599998474, 'solver_runtime': 4.520851373672485, 'repair_time': 62.45952224731445}",521.0,13.222222222222221,9,33.44444444444444,455.86187171936035,0.7,0.8
agnews,0.5437,0.6940666666666667,80,77.99908638000488,0.8,15,1.0,1.0,0.8099612672559341,0.6940666666666667,40276,60000,"{'snorkel_first_run': 136.26353430747986, 'snorkel_run_after_fix': 304.52720737457275, 'solver_runtime': 5.115008354187012, 'repair_time': 77.99908638000488}",532.0,14.666666666666666,9,37.22222222222222,523.9048364162445,0.7,0.8
agnews,0.5437,0.6811,100,38.53200888633728,0.8,1,1.0,1.0,0.8099612672559341,0.6811,40276,60000,"{'snorkel_first_run': 17.094165086746216, 'snorkel_run_after_fix': 55.138468980789185, 'solver_runtime': 5.039993524551392, 'repair_time': 38.53200888633728}",648.0,12.88888888888889,9,41.0,115.80463647842407,0.7,0.8
agnews,0.5437,0.6404166666666666,100,87.16587471961975,0.8,4,1.0,1.0,0.8099612672559341,0.6404166666666666,40276,60000,"{'snorkel_first_run': 16.84753441810608, 'snorkel_run_after_fix': 60.34130358695984, 'solver_runtime': 5.105103015899658, 'repair_time': 87.16587471961975}",653.0,15.666666666666666,9,37.666666666666664,169.45981574058533,0.7,0.8
agnews,0.5437,0.6979333333333333,150,132.06289434432983,0.8,123,1.0,1.0,0.8099612672559341,0.6979333333333333,40276,60000,"{'snorkel_first_run': 16.872454404830933, 'snorkel_run_after_fix': 79.21114230155945, 'solver_runtime': 8.301795721054077, 'repair_time': 132.06289434432983}",977.0,23.333333333333332,9,79.88888888888889,236.4482867717743,0.7,0.8
amazon,0.5963795962743811,0.7722141779939977,20,2.754462242126465,0.8,1,1.0,1.0,0.6309339552634369,0.7722141779939977,188660,199591,"{'snorkel_first_run': 158.9930317401886, 'snorkel_run_after_fix': 224.1030387878418, 'solver_runtime': 1.5267589092254639, 'repair_time': 2.754462242126465}",171.0,5.466666666666667,15,11.933333333333334,387.3772916793823,0.7,0.8
amazon,0.5963795962743811,0.7547835323236017,20,1.9611365795135498,0.8,2,1.0,1.0,0.6309339552634369,0.7547835323236017,188660,199591,"{'snorkel_first_run': 159.7295000553131, 'snorkel_run_after_fix': 256.23159885406494, 'solver_runtime': 141.94244170188904, 'repair_time': 1.9611365795135498}",185.0,7.533333333333333,15,15.933333333333334,559.8646771907806,0.7,0.8
amazon,0.5963795962743811,0.7491219543967413,20,2.0691850185394287,0.8,3,1.0,1.0,0.6309339552634369,0.7491219543967413,188660,199591,"{'snorkel_first_run': 161.1993706226349, 'snorkel_run_after_fix': 234.38303923606873, 'solver_runtime': 1.0814809799194336, 'repair_time': 2.0691850185394287}",187.0,6.0,15,13.133333333333333,398.7330758571625,0.7,0.8
amazon,0.5963795962743811,0.6476744943409272,20,1.6882977485656738,0.8,4,1.0,1.0,0.6309339552634369,0.6476744943409272,188660,199591,"{'snorkel_first_run': 159.65873217582703, 'snorkel_run_after_fix': 299.04052901268005, 'solver_runtime': 1.926400899887085, 'repair_time': 1.6882977485656738}",181.0,6.133333333333334,15,14.066666666666666,462.31395983695984,0.7,0.8
amazon,0.5963795962743811,0.7368568723038614,20,2.8792762756347656,0.8,5,1.0,1.0,0.6309339552634369,0.7368568723038614,188660,199591,"{'snorkel_first_run': 222.7262568473816, 'snorkel_run_after_fix': 331.408570766449, 'solver_runtime': 1.7069940567016602, 'repair_time': 2.8792762756347656}",180.0,6.2,15,13.133333333333333,558.721097946167,0.7,0.8
amazon,0.5963795962743811,0.679093746712026,20,3.887450695037842,0.8,6,1.0,0.9,0.6309339552634369,0.679093746712026,188660,199591,"{'snorkel_first_run': 159.76610851287842, 'snorkel_run_after_fix': 250.02308797836304, 'solver_runtime': 3.9310691356658936, 'repair_time': 3.887450695037842}",184.0,6.666666666666667,15,13.533333333333333,417.6077163219452,0.7,0.8
amazon,0.5963795962743811,0.7537714626411011,20,2.3243072032928467,0.8,7,0.9,0.9,0.6309339552634369,0.7537714626411011,188660,199591,"{'snorkel_first_run': 159.85939812660217, 'snorkel_run_after_fix': 231.34223556518555, 'solver_runtime': 2.54830002784729, 'repair_time': 2.3243072032928467}",183.0,6.333333333333333,15,14.333333333333334,396.07424092292786,0.7,0.8
amazon,0.5963795962743811,0.6154185308956817,20,1.5912165641784668,0.8,8,1.0,0.6,0.6309339552634369,0.6154185308956817,188660,199591,"{'snorkel_first_run': 204.9530520439148, 'snorkel_run_after_fix': 242.00215339660645, 'solver_runtime': 1.3041679859161377, 'repair_time': 1.5912165641784668}",178.0,5.8,15,12.466666666666667,449.85058999061584,0.7,0.8
amazon,0.5963795962743811,0.5815993707131083,20,5.187777996063232,0.8,9,0.7,0.2,0.6309339552634369,0.5815993707131083,188660,199591,"{'snorkel_first_run': 160.17956471443176, 'snorkel_run_after_fix': 274.9374203681946, 'solver_runtime': 1.6200222969055176, 'repair_time': 5.187777996063232}",176.0,5.733333333333333,15,12.6,441.9247853755951,0.7,0.8
amazon,0.5963795962743811,0.6478298119654694,20,1.6460013389587402,0.8,10,1.0,0.7,0.6309339552634369,0.6478298119654694,188660,199591,"{'snorkel_first_run': 159.7372362613678, 'snorkel_run_after_fix': 235.36016130447388, 'solver_runtime': 1.772437334060669, 'repair_time': 1.6460013389587402}",178.0,5.533333333333333,15,12.333333333333334,398.5158362388611,0.7,0.8
amazon,0.5963795962743811,0.7462711244494993,40,9.381823539733887,0.8,1,1.0,0.95,0.6309339552634369,0.7462711244494993,188660,199591,"{'snorkel_first_run': 173.1768443584442, 'snorkel_run_after_fix': 271.90666151046753, 'solver_runtime': 43.942901849746704, 'repair_time': 9.381823539733887}",352.0,9.266666666666667,15,22.6,498.40823125839233,0.7,0.8
amazon,0.5963795962743811,0.7667329689214444,40,9.115937232971191,0.8,2,1.0,0.95,0.6309339552634369,0.7667329689214444,188660,199591,"{'snorkel_first_run': 159.45494651794434, 'snorkel_run_after_fix': 273.3302285671234, 'solver_runtime': 5.068544149398804, 'repair_time': 9.115937232971191}",372.0,9.466666666666667,15,22.066666666666666,446.96965646743774,0.7,0.8
amazon,0.5963795962743811,0.663406666633265,40,15.909620523452759,0.8,3,0.95,0.9,0.6309339552634369,0.663406666633265,188660,199591,"{'snorkel_first_run': 159.73800921440125, 'snorkel_run_after_fix': 300.14979553222656, 'solver_runtime': 17.209489583969116, 'repair_time': 15.909620523452759}",374.0,10.0,15,22.066666666666666,493.0069148540497,0.7,0.8
amazon,0.5963795962743811,0.6886482857443472,40,9.556912183761597,0.8,4,1.0,0.95,0.6309339552634369,0.6886482857443472,188660,199591,"{'snorkel_first_run': 163.51963758468628, 'snorkel_run_after_fix': 265.8899755477905, 'solver_runtime': 91.27820777893066, 'repair_time': 9.556912183761597}",366.0,8.733333333333333,15,22.2,530.2447330951691,0.7,0.8
amazon,0.5963795962743811,0.7875655715939095,40,11.761665344238281,0.8,5,1.0,1.0,0.6309339552634369,0.7875655715939095,188660,199591,"{'snorkel_first_run': 159.77885484695435, 'snorkel_run_after_fix': 299.4443130493164, 'solver_runtime': 3.6633291244506836, 'repair_time': 11.761665344238281}",362.0,10.2,15,22.6,474.6481623649597,0.7,0.8
amazon,0.5963795962743811,0.7803558276675802,40,37.80212473869324,0.8,6,1.0,1.0,0.6309339552634369,0.7803558276675802,188660,199591,"{'snorkel_first_run': 522.3994128704071, 'snorkel_run_after_fix': 820.026937007904, 'solver_runtime': 8.426263809204102, 'repair_time': 37.80212473869324}",358.0,8.8,15,21.933333333333334,1388.6547384262085,0.7,0.8
amazon,0.5963795962743811,0.738830909209333,40,119.08015322685242,0.8,7,0.95,1.0,0.6309339552634369,0.738830909209333,188660,199591,"{'snorkel_first_run': 478.0424790382385, 'snorkel_run_after_fix': 769.4857699871063, 'solver_runtime': 5.188779592514038, 'repair_time': 119.08015322685242}",348.0,8.933333333333334,15,21.933333333333334,1371.7971818447113,0.7,0.8
fakenews,0.708314494981463,0.8656750158242156,20,29.69656753540039,0.8,1,1.0,1.0,0.7382197719347846,0.8656750158242156,42444,44236,"{'snorkel_first_run': 18.931398153305054, 'snorkel_run_after_fix': 28.732993364334106, 'solver_runtime': 0.7787909507751465, 'repair_time': 29.69656753540039}",139.0,4.7272727272727275,11,10.090909090909092,78.1397500038147,0.7,0.8
fakenews,0.708314494981463,0.5282801338276517,20,56.78026628494263,0.8,2,0.9,1.0,0.7382197719347846,0.5282801338276517,42444,44236,"{'snorkel_first_run': 19.902557373046875, 'snorkel_run_after_fix': 28.12128257751465, 'solver_runtime': 0.7732627391815186, 'repair_time': 56.78026628494263}",149.0,4.636363636363637,11,9.727272727272727,105.57736897468567,0.7,0.8
fakenews,0.708314494981463,0.5889773035536667,20,21.051252841949463,0.8,3,1.0,1.0,0.7382197719347846,0.5889773035536667,42444,44236,"{'snorkel_first_run': 24.291585206985474, 'snorkel_run_after_fix': 30.042585372924805, 'solver_runtime': 1.1017043590545654, 'repair_time': 21.051252841949463}",150.0,5.090909090909091,11,10.636363636363637,76.4871277809143,0.7,0.8
fakenews,0.708314494981463,0.6402025499593091,20,69.4115788936615,0.8,4,0.9,0.9,0.7382197719347846,0.6402025499593091,42444,44236,"{'snorkel_first_run': 19.32755422592163, 'snorkel_run_after_fix': 30.154894828796387, 'solver_runtime': 1.2855994701385498, 'repair_time': 69.4115788936615}",144.0,5.0,11,9.909090909090908,120.17962741851807,0.7,0.8
fakenews,0.708314494981463,0.7037932905325979,20,42.769498348236084,0.8,5,1.0,1.0,0.7382197719347846,0.7037932905325979,42444,44236,"{'snorkel_first_run': 19.375795602798462, 'snorkel_run_after_fix': 29.18569302558899, 'solver_runtime': 1.0290381908416748, 'repair_time': 42.769498348236084}",139.0,4.636363636363637,11,10.090909090909092,92.36002516746521,0.7,0.8
fakenews,0.708314494981463,0.7313726376706755,20,44.35408067703247,0.8,6,1.0,1.0,0.7382197719347846,0.7313726376706755,42444,44236,"{'snorkel_first_run': 22.607319831848145, 'snorkel_run_after_fix': 29.437487363815308, 'solver_runtime': 1.0864248275756836, 'repair_time': 44.35408067703247}",143.0,4.7272727272727275,11,10.090909090909092,97.4853127002716,0.7,0.8
fakenews,0.708314494981463,0.7220589565060131,20,47.16602039337158,0.8,7,0.9,0.9,0.7382197719347846,0.7220589565060131,42444,44236,"{'snorkel_first_run': 19.67225456237793, 'snorkel_run_after_fix': 28.870389223098755, 'solver_runtime': 1.3902759552001953, 'repair_time': 47.16602039337158}",149.0,4.545454545454546,11,9.181818181818182,97.09894013404846,0.7,0.8
fakenews,0.708314494981463,0.7530744190252283,20,37.2817747592926,0.8,8,1.0,1.0,0.7382197719347846,0.7530744190252283,42444,44236,"{'snorkel_first_run': 19.798696994781494, 'snorkel_run_after_fix': 29.17576575279236, 'solver_runtime': 0.9940147399902344, 'repair_time': 37.2817747592926}",136.0,4.545454545454546,11,9.181818181818182,87.25025224685669,0.7,0.8
fakenews,0.708314494981463,0.7686273623293245,20,26.593345403671265,0.8,9,1.0,0.9,0.7382197719347846,0.7686273623293245,42444,44236,"{'snorkel_first_run': 18.704912900924683, 'snorkel_run_after_fix': 38.37428617477417, 'solver_runtime': 1.4270319938659668, 'repair_time': 26.593345403671265}",138.0,4.090909090909091,11,8.636363636363637,85.09957647323608,0.7,0.8
fakenews,0.708314494981463,0.616262772402568,20,39.756754875183105,0.8,10,0.8,0.9,0.7382197719347846,0.616262772402568,42444,44236,"{'snorkel_first_run': 26.1093533039093, 'snorkel_run_after_fix': 30.013520002365112, 'solver_runtime': 1.0773613452911377, 'repair_time': 39.756754875183105}",142.0,5.090909090909091,11,10.454545454545455,96.95698952674866,0.7,0.8
fakenews,0.708314494981463,0.942422461343702,20,23.0253586769104,0.8,11,1.0,1.0,0.7382197719347846,0.942422461343702,42444,44236,"{'snorkel_first_run': 19.44872498512268, 'snorkel_run_after_fix': 28.357983589172363, 'solver_runtime': 1.0128612518310547, 'repair_time': 23.0253586769104}",141.0,4.454545454545454,11,8.636363636363637,71.8449285030365,0.7,0.8
fakenews,0.708314494981463,0.6863414413599783,20,25.198388814926147,0.8,12,1.0,1.0,0.7382197719347846,0.6863414413599783,42444,44236,"{'snorkel_first_run': 19.639496564865112, 'snorkel_run_after_fix': 29.49389410018921, 'solver_runtime': 0.8925571441650391, 'repair_time': 25.198388814926147}",135.0,4.545454545454546,11,10.090909090909092,75.22433662414551,0.7,0.8
fakenews,0.708314494981463,0.7805407360520843,20,20.208437204360962,0.8,13,1.0,1.0,0.7382197719347846,0.7805407360520843,42444,44236,"{'snorkel_first_run': 19.257089614868164, 'snorkel_run_after_fix': 30.75363254547119, 'solver_runtime': 0.910067081451416, 'repair_time': 20.208437204360962}",145.0,4.909090909090909,11,10.090909090909092,71.12922644615173,0.7,0.8
